Time:256Hz,Epoch,Oscillator 1,Oscillator 2,Oscillator 3,Oscillator 4,Event Id,Event Date,Event Duration
88.3046875000,4,-0.6328780651,2.9556338787,-0.8838874102,-0.2210489959,,,
88.3085937500,4,-0.5369486809,2.7507607937,-1.5267503262,-1.1446523666,,,
88.3125000000,4,-0.5022387505,2.3232190609,-2.0081217289,-1.0735278130,,,
88.3164062500,4,-0.5342919230,1.7896462679,-1.9581720829,-0.3332517743,,,
88.3203125000,4,-0.6338697076,1.2929682732,-1.3159005642,0.0688287020,,,
88.3242187500,4,-0.7968933582,0.9632388353,-0.3670306504,-0.5204905272,,,
88.3281250000,4,-1.0147228241,0.8820307255,0.4255470634,-1.7262386084,,,
88.3320312500,4,-1.2747546434,1.0601370335,0.6972898841,-2.5216665268,,,
88.3359375000,4,-1.5612961054,1.4346919060,0.3985402882,-2.2709400654,,,
88.3398437500,4,-1.8566552401,1.8865017891,-0.1775335670,-1.3735713959,,,
88.3437500000,4,-2.1423704624,2.2728338242,-0.5722885132,-0.8526874781,,,
88.3476562500,4,-2.4004950523,2.4666750431,-0.4380210042,-1.3077147007,,,
88.3515625000,4,-2.6148443222,2.3917024136,0.2520955801,-2.3010466099,,,
88.3554687500,4,-2.7721219063,2.0433757305,1.1862890720,-2.8050484657,,,
88.3593750000,4,-2.8628437519,1.4903731346,1.8993250132,-2.2529206276,,,
88.3632812500,4,-2.8819983006,0.8559721112,2.0496799946,-1.1202589273,,,
88.3671875000,4,-2.8293926716,0.2844789624,1.6228182316,-0.4433327913,,,
88.3710937500,4,-2.7096655369,-0.0980957374,0.9388811588,-0.7658540010,,,
88.3750000000,4,-2.5319619179,-0.2183400244,0.4602042437,-1.5895712376,,,
88.3789062500,4,-2.3092947006,-0.0753218010,0.5139291286,-1.8895100355,,,
88.3828125000,4,-2.0576369762,0.2593977451,1.0958089828,-1.1674733162,,,
88.3867187500,4,-1.7948079109,0.6616201401,1.8726863861,0.0322467722,,,
88.3906250000,4,-1.5392303467,0.9887910485,2.3821606636,0.6718301177,,,
88.3945312500,4,-1.3086465597,1.1193095446,2.3098843098,0.2732327878,,,
88.3984375000,4,-1.1188825369,0.9860891700,1.6784472466,-0.5995264649,,,
88.4023437500,4,-0.9827452898,0.5951709747,0.8347329497,-0.9213790894,,,
88.4062500000,4,-0.9091315269,0.0242854673,0.2433019578,-0.2570248842,,,
88.4101562500,4,-0.9024094343,-0.5982450247,0.2094894052,0.7916474938,,,
88.4140625000,4,-0.9621162415,-1.1284825802,0.6979900002,1.1985312700,,,
88.4179687500,4,-1.0829935074,-1.4461443424,1.3555235863,0.5607737899,,,
88.4218750000,4,-1.2553566694,-1.4874066114,1.7239775658,-0.4888864160,,,
88.4257812500,4,-1.4657738209,-1.2622529268,1.5163704157,-0.9260230660,,,
88.4296875000,4,-1.6980061531,-0.8516122103,0.7903640866,-0.3772251606,,,
88.4335937500,4,-1.9341442585,-0.3850740492,-0.0846019238,0.5030403137,,,
88.4375000000,4,-2.1558613777,-0.0052872733,-0.6469125152,0.7060720325,,,
88.4414062500,4,-2.3456962109,0.1711979359,-0.6176583767,-0.0950225964,,,
88.4453125000,4,-2.4882748127,0.0859137177,-0.0662414581,-1.2050864697,,,
88.4492187500,4,-2.5713889599,-0.2454832345,0.6324244738,-1.6101630926,,,
88.4531250000,4,-2.5868515968,-0.7375069857,1.0234652758,-1.0063580275,,,
88.4570312500,4,-2.5310742855,-1.2582983971,0.8452759385,-0.1039241552,,,
88.4609375000,4,-2.4053235054,-1.6658120155,0.1868100613,0.1037085727,,,
88.4648437500,4,-2.2156374454,-1.8468172550,-0.5652621984,-0.6407025456,,,
88.4687500000,4,-1.9724125862,-1.7480219603,-0.9578982592,-1.5915861130,,,
88.4726562500,4,-1.6896839142,-1.3907887936,-0.7430117726,-1.7590937614,,,
88.4765625000,4,-1.3841540813,-0.8654096723,-0.0263242982,-0.9183247685,,,
88.4804687500,4,-1.0740348101,-0.3065065742,0.7953935862,0.1612793952,,,
88.4843750000,4,-0.7777841687,0.1437024027,1.2711255550,0.5005979538,,,
88.4882812500,4,-0.5128266811,0.3742033541,1.1646842957,-0.0916901901,,,
88.4921875000,4,-0.2943451107,0.3354228139,0.5949679017,-0.8273266554,,,
88.4960937500,4,-0.1342295855,0.0526140369,-0.0365596302,-0.7481104732,,,
88.5000000000,4,-0.0402553864,-0.3812732399,-0.2877114117,0.2899851501,,,
88.5039062500,4,-0.0155485300,-0.8312834501,0.0580909029,1.4633588791,,,
88.5078125000,4,-0.0583751574,-1.1576631069,0.8605005145,1.8149188757,,,
88.5117187500,4,-0.1622700244,-1.2543861866,1.7046054602,1.2242628336,,,
88.5156250000,4,-0.3164949119,-1.0784363747,2.1476867199,0.5234429240,,,
88.5195312500,4,-0.5067948699,-0.6618184447,1.9826601744,0.6403560638,,,
88.5234375000,4,-0.7164000273,-0.1030048728,1.3605009317,1.6447489262,,,
88.5273437500,4,-0.9272021055,0.4598403275,0.6983765960,2.6712555885,,,
88.5312500000,4,-1.1210248470,0.8865242004,0.4285311997,2.7982645035,,,
88.5351562500,4,-1.2808989286,1.0730530024,0.7383050323,1.9853168726,,,
88.5390625000,4,-1.3922522068,0.9799517989,1.4569822550,1.1119327545,,,
88.5429687500,4,-1.4439332485,0.6429138780,2.1572391987,1.0783002377,,,
88.5468750000,4,-1.4289959669,0.1628652662,2.4104678631,1.8862177134,,,
88.5507812500,4,-1.3451904058,-0.3218333721,2.0431079865,2.6387867928,,,
88.5546875000,4,-1.1951273680,-0.6734259725,1.2405153513,2.4591126442,,,
88.5585937500,4,-0.9861016273,-0.7926155925,0.4361744523,1.3897635937,,,
88.5625000000,4,-0.7295905948,-0.6458582878,0.0525904559,0.3543412983,,,
88.5664062500,4,-0.4404595494,-0.2746149004,0.2489941269,0.2202243060,,,
88.5703125000,4,-0.1359311342,0.2159751207,0.8269134164,0.9193606973,,,
88.5742187500,4,0.1656099260,0.6858944297,1.3501335382,1.5246886015,,,
88.5781250000,4,0.4458934069,0.9986295104,1.4071965218,1.2038949728,,,
88.5820312500,4,0.6880325079,1.0586143732,0.8592396379,0.0763102770,,,
88.5859375000,4,0.8776962757,0.8374739289,-0.0752511770,-0.9023452997,,,
88.5898437500,4,1.0041044950,0.3818733394,-0.9495535493,-0.9099069834,,,
88.5937500000,4,1.0607750416,-0.1991774738,-1.3544114828,-0.0921439305,,,
88.5976562500,4,1.0459717512,-0.7640863061,-1.1612721682,0.5902838111,,,
88.6015625000,4,0.9628217220,-1.1773518324,-0.5974518061,0.3458603919,,,
88.6054687500,4,0.8190937042,-1.3465497494,-0.1082601696,-0.6377254725,,,
88.6093750000,4,0.6266535521,-1.2474960089,-0.0886731744,-1.3847584724,,,
88.6132812500,4,0.4006336927,-0.9306924939,-0.6452513933,-1.1286975145,,,
88.6171875000,4,0.1583754718,-0.5072904825,-1.5308899879,-0.0970519409,,,
88.6210937500,4,-0.0817822069,-0.1184198856,-2.2914977074,0.7176426053,,,
88.6250000000,4,-0.3017834425,0.1037071198,-2.5368037224,0.5670089126,,,
88.6289062500,4,-0.4851159751,0.0722561330,-2.1731669903,-0.2942002714,,,
88.6328125000,4,-0.6179636717,-0.2302004248,-1.4590032101,-0.8741755486,,,
88.6367187500,4,-0.6901705861,-0.7466731071,-0.8496599793,-0.4632351398,,,
88.6406250000,4,-0.6959497333,-1.3611392975,-0.7246233821,0.6348823309,,,
88.6445312500,4,-0.6342867017,-1.9301073551,-1.1604014635,1.4066408873,,,
88.6484375000,4,-0.5090096593,-2.3217113018,-1.8850663900,1.1574493647,,,
88.6523437500,4,-0.3285222054,-2.4516258240,-2.4416668415,0.2152476013,,,
88.6562500000,4,-0.1052160487,-2.3059573174,-2.4626526833,-0.4093198180,,,
88.6601562500,4,0.1453944147,-1.9448421001,-1.8909764290,-0.0589307956,,,
88.6640625000,4,0.4057557285,-1.4857664108,-1.0154675245,0.8963002563,,,
88.6679687500,4,0.6575013995,-1.0711802244,-0.2992655933,1.4351193905,,,
88.6718750000,4,0.8827352524,-0.8292860389,-0.1040180102,0.9276513457,,,
88.6757812500,4,1.0652818680,-0.8387469053,-0.4749444425,-0.2204217315,,,
88.6796875000,4,1.1918176413,-1.1069906950,-1.1154325008,-0.9798607230,,,
88.6835937500,4,1.2528035641,-1.5680567026,-1.5663391352,-0.7454021573,,,
88.6875000000,4,1.2431535721,-2.1005754471,-1.4826039076,0.0507610589,,,
88.6914062500,4,1.1625936031,-2.5609562397,-0.8415130973,0.3858556151,,,
88.6953125000,4,1.0156847239,-2.8226869106,0.0421210304,-0.3027701378,,,
88.6992187500,4,0.8115093708,-2.8109738827,0.7029862404,-1.5362830162,,,
88.7031250000,4,0.5630435348,-2.5232326984,0.8025496006,-2.2762525082,,,
88.7070312500,4,0.2862561643,-2.0298085213,0.3305925429,-1.9779574871,,,
88.7109375000,4,-0.0009987167,-1.4547344446,-0.3896445632,-1.1397669315,,,
88.7148437500,4,-0.2802216411,-0.9417955875,-0.8957698941,-0.7878357768,,,
88.7187500000,4,-0.5335519314,-0.6152034402,-0.8636390567,-1.4225573540,,,
88.7226562500,4,-0.7450073361,-0.5456553698,-0.3017399013,-2.5028250217,,,
88.7265625000,4,-0.9015923738,-0.7310813665,0.4538339674,-2.9949302673,,,
88.7304687500,4,-0.9941982627,-1.0973538160,0.9408103824,-2.4257154465,,,
88.7343750000,4,-1.0182316303,-1.5187638998,0.8479568958,-1.3646254539,,,
88.7382812500,4,-0.9739283919,-1.8526518345,0.2020917535,-0.8424465060,,,
88.7421875000,4,-0.8663304448,-1.9786977768,-0.6471006870,-1.3002880812,,,
88.7460937500,4,-0.7049273252,-1.8321040869,-1.2353780270,-2.1420140266,,,
88.7500000000,4,-0.5029876232,-1.4215716124,-1.2606663704,-2.3470625877,,,
88.7539062500,4,-0.2766265869,-0.8271422982,-0.7625403404,-1.5177170038,,,
88.7578125000,4,-0.0436755158,-0.1784970909,-0.0970191881,-0.2912071049,,,
88.7617187500,4,0.1775688380,0.3803451955,0.2781964242,0.3043977618,,,
88.7656250000,4,0.3696272969,0.7302550673,0.0794214830,-0.1069977134,,,
88.7695312500,4,0.5170642138,0.8093969226,-0.6314944625,-0.8726280928,,,
88.7734375000,4,0.6075709462,0.6299316287,-1.4825613499,-0.9845139384,,,
88.7773437500,4,0.6328311563,0.2744423449,-2.0127980709,-0.1154840440,,,
88.7812500000,4,0.5891080499,-0.1269353926,-1.9467558861,1.0406155586,,,
88.7851562500,4,0.4775115252,-0.4324089885,-1.3580737114,1.4721528292,,,
88.7890625000,4,0.3039279878,-0.5276095867,-0.6241650581,0.8784508705,,,
88.7929687500,4,0.0786165744,-0.3571455777,-0.1991954595,-0.0263260268,,,
88.7968750000,4,-0.1844996661,0.0600205995,-0.3413039744,-0.2443541586,,,
88.8007812500,4,-0.4687980115,0.6355890036,-0.9574194551,0.4863182306,,,
88.8046875000,4,-0.7561087608,1.2359579802,-1.6586019993,1.4250110388,,,
88.8085937500,4,-1.0279762745,1.7186940908,-1.9927839041,1.5867921114,,,
88.8125000000,4,-1.2669392824,1.9714407921,-1.7155576944,0.7514798641,,,
88.8164062500,4,-1.4577434063,1.9426051378,-0.9368733764,-0.3072196543,,,
88.8203125000,4,-1.5883986950,1.6554110050,-0.0558028780,-0.6065978408,,,
88.8242187500,4,-1.6510100365,1.2014691830,0.4775796533,0.0474444218,,,
88.8281250000,4,-1.6423232555,0.7156276703,0.4306393266,0.8685566187,,,
88.8320312500,4,-1.5639462471,0.3389933407,-0.0737677515,0.8995250463,,,
88.8359375000,4,-1.4222325087,0.1802614182,-0.6322686076,-0.0036895862,,,
88.8398437500,4,-1.2278333902,0.2859505713,-0.8040542006,-1.0185812712,,,
88.8437500000,4,-0.9949516058,0.6277005672,-0.3764881790,-1.1902536154,,,
88.8476562500,4,-0.7403461337,1.1101138592,0.5058251619,-0.4015125334,,,
88.8515625000,4,-0.4821607172,1.5969908237,1.4258297682,0.5115337968,,,
88.8554687500,4,-0.2386549264,1.9487676620,1.9419310093,0.6162549257,,,
88.8593750000,4,-0.0269278921,2.0608954430,1.8506286144,-0.1623749286,,,
88.8632812500,4,0.1382766366,1.8926396370,1.3066495657,-0.9646978378,,,
88.8671875000,4,0.2456007749,1.4784067869,0.7286853194,-0.8750766516,,,
88.8710937500,4,0.2878666222,0.9184916019,0.5472055674,0.1409432441,,,
88.8750000000,4,0.2625783384,0.3517789245,0.9453786612,1.1980847120,,,
88.8789062500,4,0.1720975637,-0.0821196139,1.7482508421,1.3908846378,,,
88.8828125000,4,0.0234797075,-0.2809190154,2.5265629292,0.7129087448,,,
88.8867187500,4,-0.1720174700,-0.2074772716,2.8530616760,0.0571585931,,,
88.8906250000,4,-0.3997186422,0.1002472416,2.5578486919,0.2974792123,,,
88.8945312500,4,-0.6425542831,0.5398237705,1.8298852444,1.3892436028,,,
88.8984375000,4,-0.8822516799,0.9726479053,1.1038773060,2.4079196453,,,
88.9023437500,4,-1.1006095409,1.2621532679,0.8002692461,2.4863913059,,,
88.9062500000,4,-1.2807688713,1.3114604950,1.0740224123,1.6941227913,,,
88.9101562500,4,-1.4083899260,1.0901440382,1.7225862741,0.9606256485,,,
88.9140625000,4,-1.4726536274,0.6427783370,2.3081521988,1.1215875149,,,
88.9179687500,4,-1.4670193195,0.0769182071,2.4209659100,2.0618970394,,,
88.9218750000,4,-1.3896819353,-0.4661923051,1.9260138273,2.8308134079,,,
88.9257812500,4,-1.2437022924,-0.8501583338,1.0453490019,2.6117632389,,,
88.9296875000,4,-1.0367957354,-0.9806583524,0.2267312706,1.5564841032,,,
88.9335937500,4,-0.7807982564,-0.8311537504,-0.1227978840,0.6317111254,,,
88.9375000000,4,-0.4908447862,-0.4500392079,0.1210844517,0.6349078417,,,
88.9414062500,4,-0.1843181252,0.0527251214,0.7272716761,1.3840429783,,,
88.9453125000,4,0.1203588843,0.5358344316,1.2493072748,1.9086383581,,,
88.9492187500,4,0.4050031602,0.8654298186,1.2943449020,1.4468140602,,,
88.9531250000,4,0.6529343724,0.9518269897,0.7599131465,0.2299685329,,,
88.9570312500,4,0.8501327038,0.7741156220,-0.1033130139,-0.7464334369,,,
88.9609375000,4,0.9862111211,0.3858880997,-0.8403480053,-0.7321518660,,,
88.9648437500,4,1.0551334620,-0.0994728506,-1.0632466078,0.0188522525,,,
88.9687500000,4,1.0556299686,-0.5399154425,-0.6825183034,0.5145440698,,,
88.9726562500,4,0.9912787080,-0.8037188053,0.0399405099,0.0440445282,,,
88.9765625000,4,0.8702504635,-0.8056823015,0.6480764747,-1.0910573006,,,
88.9804687500,4,0.7047315836,-0.5305855274,0.7649211884,-1.8802878857,,,
88.9843750000,4,0.5100677609,-0.0374878198,0.3182349205,-1.6329101324,,,
88.9882812500,4,0.3036867976,0.5563124418,-0.4165516496,-0.6812988520,,,
88.9921875000,4,0.1038762107,1.1072630882,-0.9818025827,-0.0408673957,,,
88.9960937500,4,-0.0714993998,1.4847236872,-1.0124615431,-0.3738326430,,,
102.0000000000,5,0.3352054954,-2.3270137310,0.8515719771,-2.7698879242,,,
102.0039062500,5,0.5219040513,-1.8610812426,1.1420468092,-2.7456824780,,,
102.0078125000,5,0.7241516709,-1.2597980499,1.8066154718,-1.8413804770,,,
102.0117187500,5,0.9237489700,-0.6638513207,2.4073731899,-0.9911984205,,,
102.0156250000,5,1.1026123762,-0.2104775608,2.5319790840,-1.0332472324,,,
102.0195312500,5,1.2440425158,0.0039735120,2.0412859917,-1.8539257050,,,
102.0234375000,5,1.3338963985,-0.0497471541,1.1536144018,-2.5055189133,,,
102.0273437500,5,1.3615807295,-0.3259775639,0.3151960671,-2.1768593788,,,
102.0312500000,5,1.3207987547,-0.7168769836,-0.0656651333,-1.0257463455,,,
102.0351562500,5,1.2099964619,-1.0822091103,0.1384332180,-0.0229393300,,,
102.0390625000,5,1.0324791670,-1.2880123854,0.6993374228,0.0331461616,,,
102.0429687500,5,0.7961887717,-1.2435554266,1.1716696024,-0.6749038696,,,
102.0468750000,5,0.5131574869,-0.9264484048,1.1612838507,-1.1770277023,,,
102.0507812500,5,0.1986770779,-0.3890258074,0.5630700588,-0.7135233283,,,
102.0546875000,5,-0.1297600418,0.2557520270,-0.3743183911,0.4820195735,,,
102.0585937500,5,-0.4536725581,0.8650153875,-1.1956051588,1.4144473076,,,
102.0625000000,5,-0.7548712492,1.3049044609,-1.5098327398,1.3370386362,,,
102.0664062500,5,-1.0167198181,1.4870262146,-1.2229083776,0.5086141825,,,
102.0703125000,5,-1.2252870798,1.3924589157,-0.5925454497,-0.0751853436,,,
102.0742187500,5,-1.3703112602,1.0767292976,-0.0727310255,0.2981080115,,,
102.0781250000,5,-1.4459074736,0.6543967724,-0.0408700556,1.3282182217,,,
102.0820312500,5,-1.4509718418,0.2674745619,-0.5710015297,2.0080506802,,,
102.0859375000,5,-1.3892500401,0.0463422872,-1.3888913393,1.6527299881,,,
102.0898437500,5,-1.2690701485,0.0738649517,-2.0359003544,0.6008961201,,,
102.0937500000,5,-1.1027542353,0.3625531197,-2.1435163021,-0.1279612929,,,
102.0976562500,5,-0.9057531953,0.8510252833,-1.6541686058,0.1296607703,,,
102.1015625000,5,-0.6955620646,1.4207428694,-0.8561082482,1.0088858604,,,
102.1054687500,5,-0.4904944599,1.9284318686,-0.2114560455,1.4949336052,,,
102.1093750000,5,-0.3083991706,2.2453060150,-0.0803631172,0.9657498002,,,
102.1132812500,5,-0.1654097587,2.2923421860,-0.5064268112,-0.1661513597,,,
102.1171875000,5,-0.0748140290,2.0619392395,-1.1918225288,-0.8683139682,,,
102.1210937500,5,-0.0461222157,1.6200251579,-1.6770148277,-0.5362865329,,,
102.1250000000,5,-0.0843987837,1.0880345106,-1.6174139977,0.3949955106,,,
102.1289062500,5,-0.1899046153,0.6096946001,-0.9912931919,0.9004897475,,,
102.1328125000,5,-0.3580744565,0.3117229044,-0.1144402474,0.4160021245,,,
102.1367187500,5,-0.5798311234,0.2692067027,0.5472644567,-0.5825436711,,,
102.1406250000,5,-0.8422148228,0.4851518273,0.6551589966,-1.0631754398,,,
102.1445312500,5,-1.1292834282,0.8898046613,0.1989914775,-0.4910421669,,,
102.1484375000,5,-1.4232209921,1.3599317074,-0.4984399676,0.6247467995,,,
102.1523437500,5,-1.7055774927,1.7527706623,-0.9759439230,1.2490470409,,,
102.1562500000,5,-1.9585529566,1.9453475475,-0.9113077521,0.8745487332,,,
102.1601562500,5,-2.1662364006,1.8683812618,-0.3152780831,0.0355298594,,,
102.1640625000,5,-2.3157143593,1.5254815817,0.4740203917,-0.2429788113,,,
102.1679687500,5,-2.3979692459,0.9923775792,0.9929048419,0.5020685196,,,
102.1718750000,5,-2.4085071087,0.3963856697,0.9293643832,1.6923321486,,,
102.1757812500,5,-2.3476717472,-0.1182582825,0.3097155392,2.2918119431,,,
102.1796875000,5,-2.2206184864,-0.4297028482,-0.5170763135,1.8578718901,,,
102.1835937500,5,-2.0369565487,-0.4716510773,-1.0880216360,0.9865483642,,,
102.1875000000,5,-1.8100779057,-0.2513083518,-1.1027687788,0.6976587176,,,
102.1914062500,5,-1.5562257767,0.1528092027,-0.6026586294,1.3878483772,,,
102.1953125000,5,-1.2933619022,0.6126028895,0.0550215207,2.4208970070,,,
102.1992187500,5,-1.0399159193,0.9856991768,0.4121498168,2.7738237381,,,
102.2031250000,5,-0.8135021925,1.1546581984,0.1854216903,2.0791511536,,,
102.2070312500,5,-0.6296936870,1.0593358278,-0.5625356436,0.9990925789,,,
102.2109375000,5,-0.5009385943,0.7135273814,-1.4590739012,0.5496056080,,,
102.2148437500,5,-0.4356949031,0.2013309002,-2.0429906845,1.0645592213,,,
102.2187500000,5,-0.4378442168,-0.3457756937,-2.0389816761,1.8577206135,,,
102.2226562500,5,-0.5064243674,-0.7848613858,-1.5207817554,1.9276285172,,,
102.2265625000,5,-0.6357002854,-1.0006278753,-0.8653492928,0.9854198098,,,
102.2304687500,5,-0.8155683279,-0.9369432330,-0.5255599618,-0.2441545725,,,
102.2343750000,5,-1.0322649479,-0.6121803522,-0.7575470805,-0.7561231852,,,
102.2382812500,5,-1.2693313360,-0.1141588762,-1.4659775496,-0.2844174504,,,
102.2421875000,5,-1.5087662935,0.4239249229,-2.2599358559,0.4337169230,,,
102.2460937500,5,-1.7322862148,0.8599821329,-2.6859796047,0.4177708328,,,
102.2500000000,5,-1.9226061106,1.0819305182,-2.4988448620,-0.5479072332,,,
102.2539062500,5,-2.0646502972,1.0383484364,-1.8077300787,-1.6876196861,,,
102.2578125000,5,-2.1466093063,0.7524823546,-1.0105829239,-2.0209639072,,,
102.2617187500,5,-2.1607706547,0.3157701492,-0.5557436943,-1.3595068455,,,
102.2656250000,5,-2.1040611267,-0.1373441368,-0.6736678481,-0.4958753884,,,
102.2695312500,5,-1.9782695770,-0.4664003253,-1.2393584251,-0.3922809064,,,
102.2734375000,5,-1.7899267673,-0.5635775924,-1.8478715420,-1.1971935034,,,
102.2773437500,5,-1.5498584509,-0.3834196627,-2.0576734543,-2.0943217278,,,
102.2812500000,5,-1.2724361420,0.0445183218,-1.6561174393,-2.1380817890,,,
102.2851562500,5,-0.9745829105,0.6235699654,-0.7880632877,-1.2223231792,,,
102.2890625000,5,-0.6745992303,1.2162406445,0.1293985397,-0.1929564774,,,
102.2929687500,5,-0.3908950090,1.6816722155,0.6550884247,0.0106938779,,,
102.2968750000,5,-0.1407123953,1.9140242338,0.5861972570,-0.6908093691,,,
102.3007812500,5,0.0610690601,1.8712528944,0.0779478699,-1.4423137903,,,
102.3046875000,5,0.2029628456,1.5864048004,-0.4511544406,-1.3340117931,,,
102.3085937500,5,0.2776691616,1.1583300829,-0.5717153549,-0.3372003138,,,
102.3125000000,5,0.2825767398,0.7243638635,-0.1023283526,0.6599547863,,,
102.3164062500,5,0.2199376076,0.4224649370,0.7801050544,0.7534139156,,,
102.3203125000,5,0.0967030078,0.3531897068,1.6447011232,-0.0588201433,,,
102.3242187500,5,-0.0759685710,0.5519266725,2.0631308556,-0.8790110350,,,
102.3281250000,5,-0.2834965289,0.9790017605,1.8647927046,-0.8297004104,,,
102.3320312500,5,-0.5089017749,1.5303688049,1.2378580570,0.0481862985,,,
102.3359375000,5,-0.7339977026,2.0659570694,0.6157101393,0.8363343477,,,
102.3398437500,5,-0.9406649470,2.4479079247,0.4167871773,0.6773030758,,,
102.3437500000,5,-1.1121215820,2.5782229900,0.7936159968,-0.3480806053,,,
102.3476562500,5,-1.2340998650,2.4255053997,1.5413112640,-1.3002290726,,,
102.3515625000,5,-1.2958469391,2.0334701538,2.2203297615,-1.3361231089,,,
102.3554687500,5,-1.2908813953,1.5088860989,2.4199757576,-0.5650671721,,,
102.3593750000,5,-1.2174503803,0.9922617078,2.0048747063,0.0688061640,,,
102.3632812500,5,-1.0786579847,0.6193031669,1.1968190670,-0.2429173887,,,
102.3671875000,5,-0.8822538257,0.4837135077,0.4429675341,-1.3406662941,,,
102.3710937500,5,-0.6400979161,0.6115248799,0.1492888480,-2.2530291080,,,
102.3750000000,5,-0.3673384190,0.9540008307,0.4388302267,-2.1821188927,,,
102.3789062500,5,-0.0813601166,1.4010527134,1.0795199871,-1.3121838570,,,
102.3828125000,5,0.1994237900,1.8114925623,1.6247018576,-0.6159722209,,,
102.3867187500,5,0.4568514824,2.0518310070,1.6822210550,-0.8567946553,,,
102.3906250000,5,0.6742752790,2.0329861641,1.1509077549,-1.8055186272,,,
102.3945312500,5,0.8377192020,1.7348397970,0.2828261852,-2.4722130299,,,
102.3984375000,5,0.9368502498,1.2119125128,-0.4660189450,-2.1159894466,,,
102.4023437500,5,0.9656963348,0.5785981417,-0.7071622610,-1.0018726587,,,
102.4062500000,5,0.9230601192,-0.0219950397,-0.3508245945,-0.1318075359,,,
102.4101562500,5,0.8126003742,-0.4570602179,0.3416434824,-0.2244401872,,,
102.4140625000,5,0.6425752044,-0.6402720213,0.9153958559,-0.9853861332,,,
102.4179687500,5,0.4252644479,-0.5552181005,0.9953923821,-1.4130221605,,,
102.4218750000,5,0.1761125177,-0.2596613765,0.5117056966,-0.8273574114,,,
102.4257812500,5,-0.0873494893,0.1305324137,-0.2580876648,0.4288750589,,,
102.4296875000,5,-0.3467267156,0.4733950794,-0.8548248410,1.3330737352,,,
102.4335937500,5,-0.5840432644,0.6400119066,-0.9126442075,1.2197093964,,,
102.4375000000,5,-0.7829955220,0.5500990152,-0.3782512248,0.4527211785,,,
102.4414062500,5,-0.9300882220,0.1942497641,0.4567289948,0.0469947830,,,
102.4453125000,5,-1.0155748129,-0.3632493317,1.1296937466,0.6256981492,,,
102.4492187500,5,-1.0341354609,-1.0018067360,1.2831635475,1.7784287930,,,
102.4531250000,5,-0.9852466583,-1.5773550272,0.8777415752,2.4758017063,,,
102.4570312500,5,-0.8732153177,-1.9616246223,0.2144437283,2.1172709465,,,
102.4609375000,5,-0.7068763375,-2.0771017075,-0.2469456494,1.1422965527,,,
102.4648437500,5,-0.4989738762,-1.9180889130,-0.1647002101,0.5808243752,,,
102.4687500000,5,-0.2652694285,-1.5521012545,0.4786247313,1.0021286011,,,
102.4726562500,5,-0.0234395228,-1.1012127399,1.3640840054,1.9353935719,,,
102.4765625000,5,0.2081606388,-0.7084701657,2.0256357193,2.3536379337,,,
102.4804687500,5,0.4117810130,-0.4985789359,2.1275286674,1.7266905308,,,
102.4843750000,5,0.5715187192,-0.5436362624,1.6637327671,0.5677897334,,,
102.4882812500,5,0.6744317412,-0.8433048725,0.9600321651,-0.0845588297,,,
102.4921875000,5,0.7114457488,-1.3248612881,0.4775641561,0.2794154882,,,
102.4960937500,5,0.6779924035,-1.8631049395,0.5354639888,1.1269530058,,,
102.5000000000,5,0.5743330121,-2.3146734238,1.1187140942,1.4335914850,,,
102.5039062500,5,0.4055457115,-2.5573575497,1.8862724304,0.7358764410,,,
102.5078125000,5,0.1811773926,-2.5236411095,2.3746328354,-0.3892836273,,,
102.5117187500,5,-0.0854162797,-2.2192728519,2.2749474049,-0.9083439112,,,
102.5156250000,5,-0.3779959977,-1.7217810154,1.6177914143,-0.3820520043,,,
102.5195312500,5,-0.6785648465,-1.1593337059,0.7549437881,0.5894276500,,,
102.5234375000,5,-0.9686167240,-0.6757411361,0.1490941346,0.9816126227,,,
102.5273437500,5,-1.2304204702,-0.3911880553,0.0973837823,0.3928252161,,,
102.5312500000,5,-1.4482489824,-0.3694580495,0.5543050170,-0.5459809303,,,
102.5351562500,5,-1.6094697714,-0.6006305814,1.1599831581,-0.8171759248,,,
102.5390625000,5,-1.7054178715,-1.0039912462,1.4568876028,-0.0585002452,,,
102.5429687500,5,-1.7319941521,-1.4503563643,1.1651899815,1.0630091429,,,
102.5468750000,5,-1.6899428368,-1.7976906300,0.3518676162,1.5272048712,,,
102.5507812500,5,-1.5847932100,-1.9302548170,-0.6077314019,0.9968169928,,,
102.5546875000,5,-1.4264664650,-1.7905517817,-1.2528797388,0.1555462629,,,
102.5585937500,5,-1.2285765409,-1.3953135014,-1.3115367889,0.0032507230,,,
102.5625000000,5,-1.0074738264,-0.8311453462,-0.8614237309,0.8282097578,,,
102.5664062500,5,-0.7810972333,-0.2310188562,-0.2816978693,1.9062082767,,,
102.5703125000,5,-0.5677165389,0.2619458139,-0.0241988450,2.2339749336,,,
102.5742187500,5,-0.3846510053,0.5334843397,-0.3412680924,1.5482460260,,,
102.5781250000,5,-0.2470543832,0.5292915106,-1.1331467628,0.5900312662,,,
102.5820312500,5,-0.1668514460,0.2697007954,-2.0063531399,0.3444009423,,,
102.5859375000,5,-0.1518994123,-0.1560812891,-2.5081131458,1.0322362185,,,
102.5898437500,5,-0.2054331899,-0.6146034598,-2.3964970112,1.8836293221,,,
